M	S	R	C	V	1
M	S	R	C	V	1
250	0.1	0.01	0.55926	0.020934	0.54342	0.99593	2328.9
250	1	1e-05	0.55926	0.020934	0.54342	0.99593	2623.9
250	1	0.0001	0.55926	0.020934	0.54342	0.99593	2918.3
250	1	0.001	0.55926	0.020934	0.54342	0.99593	3211.4
250	1	0.01	0.55926	0.020934	0.54342	0.99593	3502.5
C	a	l	t	e	c	h	1	0	1	-	2	0
50	0.01	1e-05	0.28284	0.023972	0.33906	0.99204	1139.5
50	0.01	0.0001	0.28284	0.023969	0.33906	0.99204	2271.7
50	0.01	0.001	0.28284	0.023972	0.33906	0.99204	3401.6
50	0.01	0.01	0.28283	0.024109	0.33902	0.99191	4561.5
50	0.1	1e-05	0.28284	0.023972	0.33906	0.99204	5709.1
50	0.1	0.0001	0.28284	0.023962	0.33902	0.99204	6857.2
50	0.1	0.001	0.28284	0.023972	0.33906	0.99204	8000.6
50	0.1	0.01	0.28284	0.023972	0.33906	0.99204	9146.2
50	1	1e-05	0.28284	0.023893	0.33906	0.99204	10290
50	1	0.0001	0.28283	0.023875	0.33906	0.99204	11433
50	1	0.001	0.28283	0.023875	0.33906	0.99204	12581
50	1	0.01	0.28238	0.022966	0.33864	0.99204	13719
100	0.01	1e-05	0.28265	0.023503	0.33881	0.99204	1137.6
100	0.01	0.0001	0.28261	0.023393	0.33873	0.99204	2275.7
100	0.01	0.001	0.28277	0.023743	0.33889	0.99204	3409.8
100	0.01	0.01	0.28272	0.023971	0.33877	0.9917	4546.2
100	0.1	1e-05	0.28267	0.023577	0.33889	0.99199	5692.1
100	0.1	0.0001	0.28279	0.023775	0.33898	0.99204	6842.5
100	0.1	0.001	0.28285	0.023947	0.33902	0.99199	7981.3
100	0.1	0.01	0.28239	0.023023	0.33864	0.99204	9119.6
100	1	1e-05	0.28283	0.023875	0.33906	0.99204	10397
100	1	0.0001	0.28238	0.022966	0.33864	0.99204	11812
100	1	0.001	0.28238	0.022966	0.33864	0.99204	13221
100	1	0.01	0.2824	0.023036	0.3386	0.99204	14628
150	0.01	1e-05	0.28238	0.022966	0.33864	0.99204	1419.2
150	0.01	0.0001	0.28238	0.02296	0.33864	0.99204	2830.7
150	0.01	0.001	0.28238	0.022963	0.33864	0.99204	4235.9
150	0.01	0.01	0.28238	0.022971	0.3386	0.99204	5640.5
150	0.1	1e-05	0.28242	0.023156	0.33868	0.99195	7063.7
150	0.1	0.0001	0.28238	0.022966	0.33864	0.99204	8484.4
150	0.1	0.001	0.28238	0.022966	0.33864	0.99204	9894.9
150	0.1	0.01	0.28238	0.022966	0.33864	0.99204	11300
150	1	1e-05	0.2824	0.023005	0.33847	0.99204	12721
150	1	0.0001	0.28238	0.022957	0.3386	0.99204	14145
150	1	0.001	0.28261	0.023665	0.33822	0.99204	15565
150	1	0.01	0.28261	0.023665	0.33822	0.99204	16977
200	0.01	1e-05	0.28241	0.023058	0.33856	0.99204	1415.7
200	0.01	0.0001	0.28254	0.023382	0.3386	0.99204	2829
200	0.01	0.001	0.28243	0.023113	0.33839	0.99204	4233.4
200	0.01	0.01	0.28248	0.023257	0.33835	0.99204	5637.9
200	0.1	1e-05	0.28245	0.023149	0.33843	0.99204	7059.5
200	0.1	0.0001	0.28249	0.023272	0.33852	0.99199	8480.9
200	0.1	0.001	0.28245	0.02311	0.3386	0.99204	9892.2
200	0.1	0.01	0.28238	0.022983	0.33864	0.99204	11297
200	1	1e-05	0.28238	0.022966	0.33864	0.99204	12719
200	1	0.0001	0.28261	0.023665	0.33822	0.99204	14143
200	1	0.001	0.28261	0.023665	0.33822	0.99204	15561
200	1	0.01	0.28238	0.022966	0.33864	0.99204	16947
250	0.01	1e-05	0.28257	0.023528	0.33831	0.99204	1427.3
250	0.01	0.0001	0.28261	0.023665	0.33822	0.99204	2871.5
250	0.01	0.001	0.28261	0.023665	0.33822	0.99204	4362.4
250	0.01	0.01	0.2827	0.024191	0.33843	0.99153	6129.5
250	0.1	1e-05	0.28261	0.023665	0.33822	0.99204	8110.5
250	0.1	0.0001	0.28259	0.02359	0.33826	0.99204	10011
250	0.1	0.001	0.28259	0.023613	0.33826	0.99204	11437
250	0.1	0.01	0.28259	0.023613	0.33826	0.99204	12901
250	1	1e-05	0.28238	0.022951	0.33864	0.99204	14336
250	1	0.0001	0.28243	0.023125	0.33847	0.99204	15758
250	1	0.001	0.28261	0.023665	0.33822	0.99204	17178
250	1	0.01	0.28238	0.022969	0.3386	0.99204	18521
M	S	R	C	V	1
M	S	R	C	V	1
M	S	R	C	V	1
M	S	R	C	V	1
C	a	l	t	e	c	h	1	0	1	-	2	0
